"state","puma22","zcta","stab","ZIPName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","puma22-to-zcta allocation factor"
"06","04103","94901","CA","San Rafael, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",53,0.0005 
"06","04103","94903","CA","San Rafael, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",30514,0.2962 
"06","04103","94904","CA","Greenbrae, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",54,0.0005 
"06","04103","94924","CA","Bolinas, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",1507,0.0146 
"06","04103","94929","CA","Dillon Beach, CA (PO boxes)","Marin County (North & West)--Novato & San Rafael (North) Cities",227,0.0022 
"06","04103","94930","CA","Fairfax, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",320,0.0031 
"06","04103","94933","CA","Forest Knolls, CA (PO boxes)","Marin County (North & West)--Novato & San Rafael (North) Cities",1226,0.0119 
"06","04103","94937","CA","Inverness, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",935,0.0091 
"06","04103","94938","CA","Lagunitas, CA (PO boxes)","Marin County (North & West)--Novato & San Rafael (North) Cities",683,0.0066 
"06","04103","94940","CA","Marshall, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",319,0.0031 
"06","04103","94941","CA","Mill Valley, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",177,0.0017 
"06","04103","94945","CA","Novato, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",17876,0.1735 
"06","04103","94946","CA","Nicasio, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",624,0.0061 
"06","04103","94947","CA","Novato, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",24870,0.2414 
"06","04103","94949","CA","Novato, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",17588,0.1707 
"06","04103","94950","CA","Olema, CA (PO boxes)","Marin County (North & West)--Novato & San Rafael (North) Cities",60,0.0006 
"06","04103","94952","CA","Petaluma, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",761,0.0074 
"06","04103","94956","CA","Point Reyes Station, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",1684,0.0163 
"06","04103","94963","CA","San Geronimo, CA (PO boxes)","Marin County (North & West)--Novato & San Rafael (North) Cities",506,0.0049 
"06","04103","94965","CA","Sausalito, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",514,0.005 
"06","04103","94970","CA","Stinson Beach, CA","Marin County (North & West)--Novato & San Rafael (North) Cities",620,0.006 
"06","04103","94971","CA","Tomales, CA (PO boxes)","Marin County (North & West)--Novato & San Rafael (North) Cities",372,0.0036 
"06","04103","94973","CA","Woodacre, CA (PO boxes)","Marin County (North & West)--Novato & San Rafael (North) Cities",1516,0.0147 
"06","04104","94901","CA","San Rafael, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",43285,0.2717 
"06","04104","94904","CA","Greenbrae, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",12664,0.0795 
"06","04104","94920","CA","Belvedere Tiburon, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",13010,0.0817 
"06","04104","94925","CA","Corte Madera, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",10204,0.064 
"06","04104","94930","CA","Fairfax, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",8409,0.0528 
"06","04104","94939","CA","Larkspur, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",7465,0.0469 
"06","04104","94941","CA","Mill Valley, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",31303,0.1965 
"06","04104","94957","CA","Ross, CA (PO boxes)","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",1858,0.0117 
"06","04104","94960","CA","San Anselmo, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",15920,0.0999 
"06","04104","94964","CA","San Quentin, CA (PO boxes)","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",4264,0.0268 
"06","04104","94965","CA","Sausalito, CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",10933,0.0686 
"06","04701"," ","CA","[not in a ZCTA]","Merced County (West & South)--Los Banos & Livingston Cities",9,0.0001 
"06","04701","93610","CA","Chowchilla, CA","Merced County (West & South)--Los Banos & Livingston Cities",248,0.0021 
"06","04701","93620","CA","Dos Palos, CA","Merced County (West & South)--Los Banos & Livingston Cities",9768,0.0839 
"06","04701","93622","CA","Firebaugh, CA","Merced County (West & South)--Los Banos & Livingston Cities",51,0.0004 
"06","04701","93635","CA","Los Banos, CA","Merced County (West & South)--Los Banos & Livingston Cities",48510,0.4167 
"06","04701","93665","CA","South Dos Palos, CA (PO boxes)","Merced County (West & South)--Los Banos & Livingston Cities",537,0.0046 
"06","04701","95301","CA","Atwater, CA","Merced County (West & South)--Los Banos & Livingston Cities",687,0.0059 
"06","04701","95303","CA","Ballico, CA","Merced County (West & South)--Los Banos & Livingston Cities",681,0.0058 
"06","04701","95315","CA","Delhi, CA","Merced County (West & South)--Los Banos & Livingston Cities",12875,0.1106 
"06","04701","95317","CA","El Nido, CA","Merced County (West & South)--Los Banos & Livingston Cities",750,0.0064 
"06","04701","95322","CA","Gustine, CA","Merced County (West & South)--Los Banos & Livingston Cities",10362,0.089 
"06","04701","95324","CA","Hilmar, CA","Merced County (West & South)--Los Banos & Livingston Cities",7148,0.0614 
"06","04701","95333","CA","Le Grand, CA","Merced County (West & South)--Los Banos & Livingston Cities",2218,0.0191 
"06","04701","95334","CA","Livingston, CA","Merced County (West & South)--Los Banos & Livingston Cities",16594,0.1425 
"06","04701","95341","CA","Merced, CA","Merced County (West & South)--Los Banos & Livingston Cities",2315,0.0199 
"06","04701","95360","CA","Newman, CA","Merced County (West & South)--Los Banos & Livingston Cities",286,0.0025 
"06","04701","95369","CA","Snelling, CA","Merced County (West & South)--Los Banos & Livingston Cities",30,0.0003 
"06","04701","95374","CA","Stevinson, CA","Merced County (West & South)--Los Banos & Livingston Cities",1856,0.0159 
"06","04701","95380","CA","Turlock, CA","Merced County (West & South)--Los Banos & Livingston Cities",1489,0.0128 
"06","04701","95388","CA","Winton, CA","Merced County (West & South)--Los Banos & Livingston Cities",13,0.0001 
"06","04702"," ","CA","[not in a ZCTA]","Merced County (Northeast)--Merced & Atwater Cities",24,0.0001 
"06","04702","95301","CA","Atwater, CA","Merced County (Northeast)--Merced & Atwater Cities",40199,0.244 
"06","04702","95303","CA","Ballico, CA","Merced County (Northeast)--Merced & Atwater Cities",41,0.0002 
"06","04702","95312","CA","Cressey, CA (PO boxes)","Merced County (Northeast)--Merced & Atwater Cities",251,0.0015 
"06","04702","95316","CA","Denair, CA","Merced County (Northeast)--Merced & Atwater Cities",77,0.0005 
"06","04702","95333","CA","Le Grand, CA","Merced County (Northeast)--Merced & Atwater Cities",534,0.0032 
"06","04702","95340","CA","Merced, CA","Merced County (Northeast)--Merced & Atwater Cities",38606,0.2343 
"06","04702","95341","CA","Merced, CA","Merced County (Northeast)--Merced & Atwater Cities",30879,0.1874 
"06","04702","95348","CA","Merced, CA","Merced County (Northeast)--Merced & Atwater Cities",35066,0.2128 
"06","04702","95365","CA","Planada, CA","Merced County (Northeast)--Merced & Atwater Cities",4502,0.0273 
"06","04702","95369","CA","Snelling, CA","Merced County (Northeast)--Merced & Atwater Cities",731,0.0044 
"06","04702","95388","CA","Winton, CA","Merced County (Northeast)--Merced & Atwater Cities",13865,0.0841 
"06","05301","93907","CA","Salinas, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",8796,0.0479 
"06","05301","93908","CA","Salinas, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",11148,0.0607 
"06","05301","93921","CA","Carmel By The Sea, CA (PO boxes)","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",2956,0.0161 
"06","05301","93923","CA","Carmel, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",11980,0.0652 
"06","05301","93924","CA","Carmel Valley, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",6520,0.0355 
"06","05301","93933","CA","Marina, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",27218,0.1482 
"06","05301","93940","CA","Monterey, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",30355,0.1653 
"06","05301","93943","CA","Monterey, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",55,0.0003 
"06","05301","93944","CA","Monterey, CA (PO boxes)","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",3395,0.0185 
"06","05301","93950","CA","Pacific Grove, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",15082,0.0821 
"06","05301","93953","CA","Pebble Beach, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",4271,0.0233 
"06","05301","93955","CA","Seaside, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",32703,0.1781 
"06","05301","95004","CA","Aromas, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",2470,0.0135 
"06","05301","95012","CA","Castroville, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",11858,0.0646 
"06","05301","95039","CA","Moss Landing, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",1617,0.0088 
"06","05301","95076","CA","Watsonville, CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",13211,0.0719 
"06","05302","93901","CA","Salinas, CA","Monterey County (Northeast)--Salinas City",29700,0.1676 
"06","05302","93905","CA","Salinas, CA","Monterey County (Northeast)--Salinas City",64209,0.3622 
"06","05302","93906","CA","Salinas, CA","Monterey County (Northeast)--Salinas City",66381,0.3745 
"06","05302","93907","CA","Salinas, CA","Monterey County (Northeast)--Salinas City",14519,0.0819 
"06","05302","93908","CA","Salinas, CA","Monterey County (Northeast)--Salinas City",1630,0.0092 
"06","05302","93962","CA","Spreckels, CA (PO boxes)","Monterey County (Northeast)--Salinas City",692,0.0039 
"06","05302","95004","CA","Aromas, CA","Monterey County (Northeast)--Salinas City",123,0.0007 
"06","05303"," ","CA","[not in a ZCTA]","Monterey (South & East) & San Benito Counties",44,0.0003 
"06","05303","93210","CA","Coalinga, CA","Monterey (South & East) & San Benito Counties",86,0.0006 
"06","05303","93426","CA","Bradley, CA","Monterey (South & East) & San Benito Counties",790,0.0055 
"06","05303","93450","CA","San Ardo, CA","Monterey (South & East) & San Benito Counties",541,0.0038 
"06","05303","93451","CA","San Miguel, CA","Monterey (South & East) & San Benito Counties",585,0.0041 
"06","05303","93908","CA","Salinas, CA","Monterey (South & East) & San Benito Counties",410,0.0029 
"06","05303","93920","CA","Big Sur, CA","Monterey (South & East) & San Benito Counties",1140,0.008 
"06","05303","93923","CA","Carmel, CA","Monterey (South & East) & San Benito Counties",358,0.0025 
"06","05303","93924","CA","Carmel Valley, CA","Monterey (South & East) & San Benito Counties",89,0.0006 
"06","05303","93925","CA","Chualar, CA","Monterey (South & East) & San Benito Counties",1515,0.0106 
"06","05303","93926","CA","Gonzales, CA","Monterey (South & East) & San Benito Counties",9187,0.0645 
"06","05303","93927","CA","Greenfield, CA","Monterey (South & East) & San Benito Counties",19976,0.1403 
"06","05303","93928","CA","Jolon, CA (PO boxes)","Monterey (South & East) & San Benito Counties",259,0.0018 
"06","05303","93930","CA","King City, CA","Monterey (South & East) & San Benito Counties",16206,0.1138 
"06","05303","93932","CA","Lockwood, CA (PO boxes)","Monterey (South & East) & San Benito Counties",533,0.0037 
"06","05303","93940","CA","Monterey, CA","Monterey (South & East) & San Benito Counties",99,0.0007 
"06","05303","93954","CA","San Lucas, CA (PO boxes)","Monterey (South & East) & San Benito Counties",371,0.0026 
"06","05303","93960","CA","Soledad, CA","Monterey (South & East) & San Benito Counties",26093,0.1833 
"06","05303","95004","CA","Aromas, CA","Monterey (South & East) & San Benito Counties",1755,0.0123 
"06","05303","95023","CA","Hollister, CA","Monterey (South & East) & San Benito Counties",56816,0.3991 
"06","05303","95043","CA","Paicines, CA","Monterey (South & East) & San Benito Counties",709,0.005 
"06","05303","95045","CA","San Juan Bautista, CA","Monterey (South & East) & San Benito Counties",4323,0.0304 
"06","05303","95075","CA","Tres Pinos, CA","Monterey (South & East) & San Benito Counties",470,0.0033 
"06","05500","94503","CA","American Canyon, CA","Napa County--Napa, American Canyon & St. Helena Cities",21992,0.1593 
"06","05500","94508","CA","Angwin, CA","Napa County--Napa, American Canyon & St. Helena Cities",3233,0.0234 
"06","05500","94515","CA","Calistoga, CA","Napa County--Napa, American Canyon & St. Helena Cities",6409,0.0464 
"06","05500","94558","CA","Napa, CA","Napa County--Napa, American Canyon & St. Helena Cities",65473,0.4744 
"06","05500","94559","CA","Napa, CA","Napa County--Napa, American Canyon & St. Helena Cities",28137,0.2039 
"06","05500","94562","CA","Oakville, CA (PO boxes)","Napa County--Napa, American Canyon & St. Helena Cities",1,0 
"06","05500","94567","CA","Pope Valley, CA","Napa County--Napa, American Canyon & St. Helena Cities",633,0.0046 
"06","05500","94573","CA","Rutherford, CA (PO boxes)","Napa County--Napa, American Canyon & St. Helena Cities",96,0.0007 
"06","05500","94574","CA","Saint Helena, CA","Napa County--Napa, American Canyon & St. Helena Cities",8300,0.0601 
"06","05500","94576","CA","Deer Park, CA","Napa County--Napa, American Canyon & St. Helena Cities",141,0.001 
"06","05500","94591","CA","Vallejo, CA","Napa County--Napa, American Canyon & St. Helena Cities",1,0 
"06","05500","94599","CA","Yountville, CA","Napa County--Napa, American Canyon & St. Helena Cities",3540,0.0256 
"06","05500","95476","CA","Sonoma, CA","Napa County--Napa, American Canyon & St. Helena Cities",63,0.0005 
"06","05700"," ","CA","[not in a ZCTA]","Nevada & Sierra Counties",64,0.0006 
"06","05700","89439","CA","Verdi, NV (PO boxes)","Nevada & Sierra Counties",179,0.0017 
"06","05700","95602","CA","Auburn, CA","Nevada & Sierra Counties",5627,0.0533 
"06","05700","95728","CA","Soda Springs, CA (PO boxes)","Nevada & Sierra Counties",140,0.0013 
"06","05700","95910","CA","Alleghany, CA","Nevada & Sierra Counties",64,0.0006 
"06","05700","95922","CA","Camptonville, CA","Nevada & Sierra Counties",8,0.0001 
"06","05700","95936","CA","Downieville, CA (PO boxes)","Nevada & Sierra Counties",361,0.0034 
"06","05700","95944","CA","Goodyears Bar, CA (PO boxes)","Nevada & Sierra Counties",45,0.0004 
"06","05700","95945","CA","Grass Valley, CA","Nevada & Sierra Counties",26302,0.2494 
"06","05700","95946","CA","Penn Valley, CA","Nevada & Sierra Counties",9964,0.0945 
"06","05700","95949","CA","Grass Valley, CA","Nevada & Sierra Counties",20720,0.1964 
"06","05700","95959","CA","Nevada City, CA","Nevada & Sierra Counties",18621,0.1765 
"06","05700","95960","CA","North San Juan, CA","Nevada & Sierra Counties",716,0.0068 
"06","05700","95975","CA","Rough And Ready, CA","Nevada & Sierra Counties",1702,0.0161 
"06","05700","95977","CA","Smartsville, CA","Nevada & Sierra Counties",1056,0.01 
"06","05700","95986","CA","Washington, CA (PO boxes)","Nevada & Sierra Counties",121,0.0011 
"06","05700","96105","CA","Chilcoot, CA","Nevada & Sierra Counties",37,0.0004 
"06","05700","96111","CA","Floriston, CA (PO boxes)","Nevada & Sierra Counties",80,0.0008 
"06","05700","96118","CA","Loyalton, CA","Nevada & Sierra Counties",1427,0.0135 
"06","05700","96124","CA","Calpine, CA","Nevada & Sierra Counties",343,0.0033 
"06","05700","96125","CA","Sierra City, CA","Nevada & Sierra Counties",291,0.0028 
"06","05700","96126","CA","Sierraville, CA (PO boxes)","Nevada & Sierra Counties",273,0.0026 
"06","05700","96161","CA","Truckee, CA","Nevada & Sierra Counties",17336,0.1644 
"06","05906","90631","CA","La Habra, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",54646,0.2848 
"06","05906","92807","CA","Anaheim, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",5537,0.0289 
"06","05906","92821","CA","Brea, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",38797,0.2022 
"06","05906","92823","CA","Brea, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",6010,0.0313 
"06","05906","92835","CA","Fullerton, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",1051,0.0055 
"06","05906","92870","CA","Placentia, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",15455,0.0806 
"06","05906","92886","CA","Yorba Linda, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",50001,0.2606 
"06","05906","92887","CA","Yorba Linda, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",20364,0.1061 
"06","05907","90621","CA","Buena Park, CA","Orange County (North Central)--Fullerton & Placentia Cities",1457,0.0074 
"06","05907","90631","CA","La Habra, CA","Orange County (North Central)--Fullerton & Placentia Cities",8479,0.0429 
"06","05907","92801","CA","Anaheim, CA","Orange County (North Central)--Fullerton & Placentia Cities",730,0.0037 
"06","05907","92805","CA","Anaheim, CA","Orange County (North Central)--Fullerton & Placentia Cities",1513,0.0076 
"06","05907","92806","CA","Anaheim, CA","Orange County (North Central)--Fullerton & Placentia Cities",3701,0.0187 
"06","05907","92821","CA","Brea, CA","Orange County (North Central)--Fullerton & Placentia Cities",2538,0.0128 
"06","05907","92831","CA","Fullerton, CA","Orange County (North Central)--Fullerton & Placentia Cities",38953,0.1969 
"06","05907","92832","CA","Fullerton, CA","Orange County (North Central)--Fullerton & Placentia Cities",26277,0.1329 
"06","05907","92833","CA","Fullerton, CA","Orange County (North Central)--Fullerton & Placentia Cities",52455,0.2652 
"06","05907","92835","CA","Fullerton, CA","Orange County (North Central)--Fullerton & Placentia Cities",24399,0.1234 
"06","05907","92870","CA","Placentia, CA","Orange County (North Central)--Fullerton & Placentia Cities",37283,0.1885 
"06","05908","90620","CA","Buena Park, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",37222,0.2009 
"06","05908","90621","CA","Buena Park, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",35515,0.1917 
"06","05908","90623","CA","La Palma, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",15626,0.0844 
"06","05908","90630","CA","Cypress, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",45648,0.2464 
"06","05908","90638","CA","La Mirada, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",459,0.0025 
"06","05908","90680","CA","Stanton, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",274,0.0015 
"06","05908","90716","CA","Hawaiian Gardens, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",26,0.0001 
"06","05908","90720","CA","Los Alamitos, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",22955,0.1239 
"06","05908","90740","CA","Seal Beach, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",24758,0.1337 
"06","05908","92649","CA","Huntington Beach, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",18,0.0001 
"06","05908","92801","CA","Anaheim, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",2732,0.0147 
"06","05909","90620","CA","Buena Park, CA","Orange County (North Central)--Anaheim City (West)",9342,0.0633 
"06","05909","90630","CA","Cypress, CA","Orange County (North Central)--Anaheim City (West)",439,0.003 
"06","05909","90680","CA","Stanton, CA","Orange County (North Central)--Anaheim City (West)",78,0.0005 
"06","05909","92801","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (West)",27296,0.1849 
"06","05909","92802","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (West)",34777,0.2356 
"06","05909","92804","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (West)",74956,0.5078 
"06","05909","92840","CA","Garden Grove, CA","Orange County (North Central)--Anaheim City (West)",721,0.0049 
"06","05912","90630","CA","Cypress, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",3684,0.0216 
"06","05912","90680","CA","Stanton, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",29599,0.1738 
"06","05912","92647","CA","Huntington Beach, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",5943,0.0349 
"06","05912","92655","CA","Midway City, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",8878,0.0521 
"06","05912","92683","CA","Westminster, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",86802,0.5096 
"06","05912","92708","CA","Fountain Valley, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1152,0.0068 
"06","05912","92804","CA","Anaheim, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",10845,0.0637 
"06","05912","92841","CA","Garden Grove, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",6231,0.0366 
"06","05912","92844","CA","Garden Grove, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",664,0.0039 
"06","05912","92845","CA","Garden Grove, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",16520,0.097 
"06","05913","90680","CA","Stanton, CA","Orange County (Northwest)--Garden Grove City (East)",94,0.0006 
"06","05913","92683","CA","Westminster, CA","Orange County (Northwest)--Garden Grove City (East)",433,0.0027 
"06","05913","92703","CA","Santa Ana, CA","Orange County (Northwest)--Garden Grove City (East)",2177,0.0136 
"06","05913","92706","CA","Santa Ana, CA","Orange County (Northwest)--Garden Grove City (East)",4754,0.0296 
"06","05913","92802","CA","Anaheim, CA","Orange County (Northwest)--Garden Grove City (East)",5709,0.0356 
"06","05913","92804","CA","Anaheim, CA","Orange County (Northwest)--Garden Grove City (East)",326,0.002 
"06","05913","92840","CA","Garden Grove, CA","Orange County (Northwest)--Garden Grove City (East)",53644,0.3343 
"06","05913","92841","CA","Garden Grove, CA","Orange County (Northwest)--Garden Grove City (East)",28145,0.1754 
"06","05913","92843","CA","Garden Grove, CA","Orange County (Northwest)--Garden Grove City (East)",40578,0.2529 
"06","05913","92844","CA","Garden Grove, CA","Orange County (Northwest)--Garden Grove City (East)",23004,0.1434 
"06","05913","92868","CA","Orange, CA","Orange County (Northwest)--Garden Grove City (East)",1589,0.0099 
"06","05914","90742","CA","Sunset Beach, CA (PO boxes)","Orange County (Northwest)--Huntington Beach City",748,0.0038 
"06","05914","90743","CA","Surfside, CA (PO boxes)","Orange County (Northwest)--Huntington Beach City",466,0.0024 
"06","05914","92646","CA","Huntington Beach, CA","Orange County (Northwest)--Huntington Beach City",56788,0.2885 
"06","05914","92647","CA","Huntington Beach, CA","Orange County (Northwest)--Huntington Beach City",54512,0.277 
"06","05914","92648","CA","Huntington Beach, CA","Orange County (Northwest)--Huntington Beach City",46691,0.2372 
"06","05914","92649","CA","Huntington Beach, CA","Orange County (Northwest)--Huntington Beach City",34064,0.1731 
"06","05914","92683","CA","Westminster, CA","Orange County (Northwest)--Huntington Beach City",3548,0.018 
"06","05916","92626","CA","Costa Mesa, CA","Orange County (Central)--Santa Ana City (West)",13,0.0001 
"06","05916","92683","CA","Westminster, CA","Orange County (Central)--Santa Ana City (West)",163,0.0011 
"06","05916","92703","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (West)",45196,0.3108 
"06","05916","92704","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (West)",78925,0.5428 
"06","05916","92706","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (West)",14453,0.0994 
"06","05916","92708","CA","Fountain Valley, CA","Orange County (Central)--Santa Ana City (West)",1754,0.0121 
"06","05916","92843","CA","Garden Grove, CA","Orange County (Central)--Santa Ana City (West)",4902,0.0337 
"06","05917","92701","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",48204,0.3086 
"06","05917","92703","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",18248,0.1168 
"06","05917","92704","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",2652,0.017 
"06","05917","92705","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",14208,0.0909 
"06","05917","92706","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",16164,0.1035 
"06","05917","92707","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",56456,0.3614 
"06","05917","92780","CA","Tustin, CA","Orange County (Central)--Santa Ana City (East)",294,0.0019 
"06","05918","92626","CA","Costa Mesa, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",50275,0.2785 
"06","05918","92627","CA","Costa Mesa, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",61656,0.3415 
"06","05918","92660","CA","Newport Beach, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1061,0.0059 
"06","05918","92663","CA","Newport Beach, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",12008,0.0665 
"06","05918","92704","CA","Santa Ana, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",1264,0.007 
"06","05918","92708","CA","Fountain Valley, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",54286,0.3007 
"06","05919","92801","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",32405,0.1657 
"06","05919","92802","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",1428,0.0073 
"06","05919","92805","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",73120,0.3738 
"06","05919","92806","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",36948,0.1889 
"06","05919","92807","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",28849,0.1475 
"06","05919","92808","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",10647,0.0544 
"06","05919","92833","CA","Fullerton, CA","Orange County (North Central)--Anaheim City (East)",143,0.0007 
"06","05919","92867","CA","Orange, CA","Orange County (North Central)--Anaheim City (East)",1992,0.0102 
"06","05919","92868","CA","Orange, CA","Orange County (North Central)--Anaheim City (East)",10067,0.0515 
"06","05919","92870","CA","Placentia, CA","Orange County (North Central)--Anaheim City (East)",11,0.0001 
"06","05920","92705","CA","Santa Ana, CA","Orange County (Central)--Orange & Villa Park Cities",11161,0.0764 
"06","05920","92706","CA","Santa Ana, CA","Orange County (Central)--Orange & Villa Park Cities",250,0.0017 
"06","05920","92807","CA","Anaheim, CA","Orange County (Central)--Orange & Villa Park Cities",2008,0.0137 
"06","05920","92861","CA","Villa Park, CA","Orange County (Central)--Orange & Villa Park Cities",5843,0.04 
"06","05920","92865","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",20859,0.1428 
"06","05920","92866","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",15935,0.1091 
"06","05920","92867","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",38894,0.2662 
"06","05920","92868","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",15471,0.1059 
"06","05920","92869","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",35691,0.2443 
"06","05921","92602","CA","Irvine, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",21679,0.1537 
"06","05921","92610","CA","Foothill Ranch, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",12545,0.0889 
