"state","puma22","place","stab","PlaceName","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Place code","State abbr.","Place name","PUMA22 name","Total population (2020 Census)","puma22-to-place allocation factor"
"06","07901","09835","CA","California Polytechnic State University CDP, CA","San Luis Obispo County (West)--Coastal Region",8583,0.0509 
"06","07901","09948","CA","Callender CDP, CA","San Luis Obispo County (West)--Coastal Region",1282,0.0076 
"06","07901","10074","CA","Cambria CDP, CA","San Luis Obispo County (West)--Coastal Region",5678,0.0337 
"06","07901","12132","CA","Cayucos CDP, CA","San Luis Obispo County (West)--Coastal Region",2505,0.0148 
"06","07901","21565","CA","Edna CDP, CA","San Luis Obispo County (West)--Coastal Region",47,0.0003 
"06","07901","31393","CA","Grover Beach city, CA","San Luis Obispo County (West)--Coastal Region",12701,0.0753 
"06","07901","44042","CA","Los Berros CDP, CA","San Luis Obispo County (West)--Coastal Region",623,0.0037 
"06","07901","44182","CA","Los Osos CDP, CA","San Luis Obispo County (West)--Coastal Region",14465,0.0857 
"06","07901","44242","CA","Los Ranchos CDP, CA","San Luis Obispo County (West)--Coastal Region",1516,0.009 
"06","07901","49362","CA","Morro Bay city, CA","San Luis Obispo County (West)--Coastal Region",10757,0.0638 
"06","07901","51476","CA","Nipomo CDP, CA","San Luis Obispo County (West)--Coastal Region",18124,0.1074 
"06","07901","53294","CA","Oceano CDP, CA","San Luis Obispo County (West)--Coastal Region",7183,0.0426 
"06","07901","57414","CA","Pismo Beach city, CA","San Luis Obispo County (West)--Coastal Region",8072,0.0478 
"06","07901","68154","CA","San Luis Obispo city, CA","San Luis Obispo County (West)--Coastal Region",43581,0.2583 
"06","07901","68434","CA","San Simeon CDP, CA","San Luis Obispo County (West)--Coastal Region",445,0.0026 
"06","07901","86380","CA","Woodlands CDP, CA","San Luis Obispo County (West)--Coastal Region",1933,0.0115 
"06","07901","99999","CA","[not in a place]","San Luis Obispo County (West)--Coastal Region",10172,0.0603 
"06","07902","02868","CA","Arroyo Grande city, CA","San Luis Obispo County (East)--Inland Region",6,0.0001 
"06","07902","03064","CA","Atascadero city, CA","San Luis Obispo County (East)--Inland Region",29770,0.2618 
"06","07902","17232","CA","Creston CDP, CA","San Luis Obispo County (East)--Inland Region",98,0.0009 
"06","07902","21565","CA","Edna CDP, CA","San Luis Obispo County (East)--Inland Region",137,0.0012 
"06","07902","22300","CA","El Paso de Robles (Paso Robles) city, CA","San Luis Obispo County (East)--Inland Region",31490,0.2769 
"06","07902","28210","CA","Garden Farms CDP, CA","San Luis Obispo County (East)--Inland Region",449,0.0039 
"06","07902","39670","CA","Lake Nacimiento CDP, CA","San Luis Obispo County (East)--Inland Region",2956,0.026 
"06","07902","51476","CA","Nipomo CDP, CA","San Luis Obispo County (East)--Inland Region",52,0.0005 
"06","07902","53160","CA","Oak Shores CDP, CA","San Luis Obispo County (East)--Inland Region",316,0.0028 
"06","07902","68154","CA","San Luis Obispo city, CA","San Luis Obispo County (East)--Inland Region",3482,0.0306 
"06","07902","68266","CA","San Miguel CDP, CA","San Luis Obispo County (East)--Inland Region",3172,0.0279 
"06","07902","69182","CA","Santa Margarita CDP, CA","San Luis Obispo County (East)--Inland Region",1291,0.0114 
"06","07902","71134","CA","Shandon CDP, CA","San Luis Obispo County (East)--Inland Region",1168,0.0103 
"06","07902","78162","CA","Templeton CDP, CA","San Luis Obispo County (East)--Inland Region",8386,0.0737 
"06","07902","85222","CA","Whitley Gardens CDP, CA","San Luis Obispo County (East)--Inland Region",325,0.0029 
"06","07902","99999","CA","[not in a place]","San Luis Obispo County (East)--Inland Region",30629,0.2693 
"06","08101","08338","CA","Broadmoor CDP, CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",4411,0.0309 
"06","08101","14736","CA","Colma town, CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",1507,0.0106 
"06","08101","17918","CA","Daly City city, CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",96478,0.6763 
"06","08101","54806","CA","Pacifica city, CA","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",38640,0.2709 
"06","08101","99999","CA","[not in a place]","San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",1612,0.0113 
"06","08102","08310","CA","Brisbane city, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",4851,0.0392 
"06","08102","17918","CA","Daly City city, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",8423,0.068 
"06","08102","65028","CA","San Bruno city, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",43908,0.3547 
"06","08102","73262","CA","South San Francisco city, CA","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",66105,0.534 
"06","08102","99999","CA","[not in a place]","San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",513,0.0041 
"06","08103","09066","CA","Burlingame city, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",31386,0.2833 
"06","08103","33798","CA","Hillsborough town, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",11387,0.1028 
"06","08103","47486","CA","Millbrae city, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",23216,0.2095 
"06","08103","68252","CA","San Mateo city, CA","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",43567,0.3932 
"06","08103","99999","CA","[not in a place]","San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",1244,0.0112 
"06","08104","04549","CA","Baywood Park CDP, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",1693,0.0131 
"06","08104","21936","CA","El Granada CDP, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",5481,0.0423 
"06","08104","25338","CA","Foster City city, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",33805,0.2606 
"06","08104","31708","CA","Half Moon Bay city, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",11795,0.0909 
"06","08104","33632","CA","Highlands CDP, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",2359,0.0182 
"06","08104","39318","CA","La Honda CDP, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",979,0.0075 
"06","08104","42384","CA","Loma Mar CDP, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",134,0.001 
"06","08104","48760","CA","Montara CDP, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",2833,0.0218 
"06","08104","49446","CA","Moss Beach CDP, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",3214,0.0248 
"06","08104","56756","CA","Pescadero CDP, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",595,0.0046 
"06","08104","68252","CA","San Mateo city, CA","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",62094,0.4787 
"06","08104","99999","CA","[not in a place]","San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities",4727,0.0364 
"06","08105","05108","CA","Belmont city, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",28335,0.2027 
"06","08105","22587","CA","Emerald Lake Hills CDP, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",616,0.0044 
"06","08105","51840","CA","North Fair Oaks CDP, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",92,0.0007 
"06","08105","60102","CA","Redwood City city, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",76748,0.5491 
"06","08105","65070","CA","San Carlos city, CA","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",30722,0.2198 
"06","08105","99999","CA","[not in a place]","San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",3265,0.0234 
"06","08106","03092","CA","Atherton town, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",7188,0.0611 
"06","08106","20956","CA","East Palo Alto city, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",30034,0.2552 
"06","08106","22587","CA","Emerald Lake Hills CDP, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",3790,0.0322 
"06","08106","39094","CA","Ladera CDP, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",1557,0.0132 
"06","08106","46870","CA","Menlo Park city, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",33780,0.287 
"06","08106","51840","CA","North Fair Oaks CDP, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",13935,0.1184 
"06","08106","58380","CA","Portola Valley town, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",4456,0.0379 
"06","08106","60102","CA","Redwood City city, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",7544,0.0641 
"06","08106","84536","CA","West Menlo Park CDP, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",3930,0.0334 
"06","08106","86440","CA","Woodside town, CA","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",5309,0.0451 
"06","08106","99999","CA","[not in a place]","San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",6184,0.0525 
"06","08301","54120","CA","Orcutt CDP, CA","Santa Barbara County (Northwest)--Santa Maria City & Orcutt",30292,0.226 
"06","08301","69196","CA","Santa Maria city, CA","Santa Barbara County (Northwest)--Santa Maria City & Orcutt",101131,0.7544 
"06","08301","99999","CA","[not in a place]","Santa Barbara County (Northwest)--Santa Maria City & Orcutt",2634,0.0196 
"06","08302","03694","CA","Ballard CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",768,0.0071 
"06","08302","08758","CA","Buellton city, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",5161,0.0477 
"06","08302","11754","CA","Casmalia CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",147,0.0014 
"06","08302","17727","CA","Cuyama CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",37,0.0003 
"06","08302","29070","CA","Garey CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",72,0.0007 
"06","08302","30378","CA","Goleta city, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",1290,0.0119 
"06","08302","31414","CA","Guadalupe city, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",8057,0.0744 
"06","08302","42524","CA","Lompoc city, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",44444,0.4105 
"06","08302","43252","CA","Los Alamos CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",1839,0.017 
"06","08302","44168","CA","Los Olivos CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",1202,0.0111 
"06","08302","48186","CA","Mission Hills CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",3571,0.033 
"06","08302","51028","CA","New Cuyama CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",542,0.005 
"06","08302","54120","CA","Orcutt CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",1742,0.0161 
"06","08302","69196","CA","Santa Maria city, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",8576,0.0792 
"06","08302","70182","CA","Santa Ynez CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",4505,0.0416 
"06","08302","72086","CA","Sisquoc CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",191,0.0018 
"06","08302","72576","CA","Solvang city, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",6126,0.0566 
"06","08302","82072","CA","Vandenberg AFB CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",3559,0.0329 
"06","08302","82086","CA","Vandenberg Village CDP, CA","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",7308,0.0675 
"06","08302","99999","CA","[not in a place]","Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",9123,0.0843 
"06","08303","11446","CA","Carpinteria city, CA","Santa Barbara County--South Coast Region",13264,0.0644 
"06","08303","20574","CA","Eastern Goleta Valley CDP, CA","Santa Barbara County--South Coast Region",28656,0.1392 
"06","08303","30378","CA","Goleta city, CA","Santa Barbara County--South Coast Region",31400,0.1525 
"06","08303","36868","CA","Isla Vista CDP, CA","Santa Barbara County--South Coast Region",15500,0.0753 
"06","08303","48147","CA","Mission Canyon CDP, CA","Santa Barbara County--South Coast Region",2540,0.0123 
"06","08303","48844","CA","Montecito CDP, CA","Santa Barbara County--South Coast Region",8638,0.0419 
"06","08303","69070","CA","Santa Barbara city, CA","Santa Barbara County--South Coast Region",88665,0.4306 
"06","08303","75714","CA","Summerland CDP, CA","Santa Barbara County--South Coast Region",1222,0.0059 
"06","08303","79529","CA","Toro Canyon CDP, CA","Santa Barbara County--South Coast Region",1835,0.0089 
"06","08303","81316","CA","University of California-Santa Barbara CDP, CA","Santa Barbara County--South Coast Region",9710,0.0472 
"06","08303","99999","CA","[not in a place]","Santa Barbara County--South Coast Region",4482,0.0218 
"06","08505","01458","CA","Alum Rock CDP, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",12042,0.1102 
"06","08505","20598","CA","East Foothills CDP, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",6803,0.0622 
"06","08505","68000","CA","San Jose city, CA","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",88850,0.8128 
"06","08505","99999","CA","[not in a place]","Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock",1623,0.0148 
"06","08506","29504","CA","Gilroy city, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",59520,0.4632 
"06","08506","49278","CA","Morgan Hill city, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",45483,0.354 
"06","08506","68000","CA","San Jose city, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",302,0.0024 
"06","08506","68238","CA","San Martin CDP, CA","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",7008,0.0545 
"06","08506","99999","CA","[not in a place]","Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",16173,0.1259 
"06","08507","10345","CA","Campbell city, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",543,0.0038 
"06","08507","17610","CA","Cupertino city, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",58583,0.4089 
"06","08507","41282","CA","Lexington Hills CDP, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",2492,0.0174 
"06","08507","43280","CA","Los Altos city, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",443,0.0031 
"06","08507","44112","CA","Los Gatos town, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",31071,0.2169 
"06","08507","48956","CA","Monte Sereno city, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",3479,0.0243 
"06","08507","68000","CA","San Jose city, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",5904,0.0412 
"06","08507","69084","CA","Santa Clara city, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",2479,0.0173 
"06","08507","70280","CA","Saratoga city, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",30644,0.2139 
"06","08507","77000","CA","Sunnyvale city, CA","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",1706,0.0119 
"06","08507","99999","CA","[not in a place]","Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",5921,0.0413 
"06","08508","10345","CA","Campbell city, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",38248,0.2714 
"06","08508","44112","CA","Los Gatos town, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",2104,0.0149 
"06","08508","68000","CA","San Jose city, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",100168,0.7108 
"06","08508","70280","CA","Saratoga city, CA","Santa Clara County (Central)--San Jose (West Central) & Campbell Cities",407,0.0029 
"06","08510","10345","CA","Campbell city, CA","Santa Clara County (Central)--San Jose City (Central)",1824,0.0114 
"06","08510","68000","CA","San Jose city, CA","Santa Clara County (Central)--San Jose City (Central)",158433,0.9885 
"06","08510","99999","CA","[not in a place]","Santa Clara County (Central)--San Jose City (Central)",27,0.0002 
"06","08511","10088","CA","Cambrian Park CDP, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",3719,0.0342 
"06","08511","10345","CA","Campbell city, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",2680,0.0246 
"06","08511","44112","CA","Los Gatos town, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",354,0.0033 
"06","08511","68000","CA","San Jose city, CA","Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P",102114,0.938 
"06","08512","68000","CA","San Jose city, CA","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",111306,0.9828 
"06","08512","99999","CA","[not in a place]","Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley)",1944,0.0172 
"06","08515","17610","CA","Cupertino city, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",1062,0.0103 
"06","08515","43280","CA","Los Altos city, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",158,0.0015 
"06","08515","43294","CA","Los Altos Hills town, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",8489,0.0826 
"06","08515","44378","CA","Loyola CDP, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",3401,0.0331 
"06","08515","55282","CA","Palo Alto city, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",67512,0.6565 
"06","08515","73906","CA","Stanford CDP, CA","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",21150,0.2057 
"06","08515","99999","CA","[not in a place]","Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town",1057,0.0103 
"06","08516","17610","CA","Cupertino city, CA","Santa Clara County (Northwest)--Sunnyvale City",736,0.0046 
"06","08516","49670","CA","Mountain View city, CA","Santa Clara County (Northwest)--Sunnyvale City",44,0.0003 
"06","08516","69084","CA","Santa Clara city, CA","Santa Clara County (Northwest)--Sunnyvale City",6076,0.0378 
"06","08516","77000","CA","Sunnyvale city, CA","Santa Clara County (Northwest)--Sunnyvale City",153847,0.9573 
"06","08517","68000","CA","San Jose city, CA","Santa Clara County (Northwest)--Santa Clara City",7023,0.0557 
"06","08517","69084","CA","Santa Clara city, CA","Santa Clara County (Northwest)--Santa Clara City",119092,0.9443 
"06","08517","99999","CA","[not in a place]","Santa Clara County (Northwest)--Santa Clara City",2,0 
"06","08518","47766","CA","Milpitas city, CA","Santa Clara County (Northwest)--San Jose (Berryessa) & Milpitas Cities",78633,0.7269 
"06","08518","68000","CA","San Jose city, CA","Santa Clara County (Northwest)--San Jose (Berryessa) & Milpitas Cities",29431,0.2721 
"06","08518","99999","CA","[not in a place]","Santa Clara County (Northwest)--San Jose (Berryessa) & Milpitas Cities",107,0.001 
"06","08519","08968","CA","Burbank CDP, CA","Santa Clara County (Central)--San Jose City (North)",4940,0.0295 
"06","08519","10345","CA","Campbell city, CA","Santa Clara County (Central)--San Jose City (North)",664,0.004 
"06","08519","27080","CA","Fruitdale CDP, CA","Santa Clara County (Central)--San Jose City (North)",989,0.0059 
"06","08519","47766","CA","Milpitas city, CA","Santa Clara County (Central)--San Jose City (North)",1640,0.0098 
"06","08519","68000","CA","San Jose city, CA","Santa Clara County (Central)--San Jose City (North)",159467,0.9509 
"06","08519","77000","CA","Sunnyvale city, CA","Santa Clara County (Central)--San Jose City (North)",8,0 
"06","08520","68000","CA","San Jose city, CA","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",116917,0.9972 
"06","08520","99999","CA","[not in a place]","Santa Clara County (Central)--San Jose City (Southeast/Evergreen)",329,0.0028 
"06","08521","68000","CA","San Jose city, CA","Santa Clara County (North)--San Jose City (North Valley/East San Jose)",133325,1 
"06","08522","43280","CA","Los Altos city, CA","Santa Clara County (Northwest)--Mountain View & Los Altos Cities",31024,0.268 
"06","08522","44378","CA","Loyola CDP, CA","Santa Clara County (Northwest)--Mountain View & Los Altos Cities",90,0.0008 
"06","08522","49670","CA","Mountain View city, CA","Santa Clara County (Northwest)--Mountain View & Los Altos Cities",82332,0.7112 
"06","08522","55282","CA","Palo Alto city, CA","Santa Clara County (Northwest)--Mountain View & Los Altos Cities",1060,0.0092 
"06","08522","77000","CA","Sunnyvale city, CA","Santa Clara County (Northwest)--Mountain View & Los Altos Cities",244,0.0021 
"06","08522","99999","CA","[not in a place]","Santa Clara County (Northwest)--Mountain View & Los Altos Cities",1013,0.0088 
"06","08701","01651","CA","Amesti CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",2637,0.0172 
"06","08701","02378","CA","Aptos CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",6658,0.0434 
"06","08701","02382","CA","Aptos Hills-Larkin Valley CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",2383,0.0155 
"06","08701","05332","CA","Ben Lomond CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",6337,0.0413 
"06","08701","07470","CA","Bonny Doon CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",2868,0.0187 
"06","08701","07652","CA","Boulder Creek CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",5429,0.0354 
"06","08701","08478","CA","Brookdale CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",2043,0.0133 
"06","08701","16434","CA","Corralitos CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",2342,0.0153 
"06","08701","18086","CA","Davenport CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",388,0.0025 
"06","08701","18153","CA","Day Valley CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",3410,0.0222 
"06","08701","23826","CA","Felton CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",4489,0.0293 
"06","08701","25576","CA","Freedom CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",3835,0.025 
"06","08701","36613","CA","Interlaken CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",7368,0.048 
"06","08701","42510","CA","Lompico CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",1154,0.0075 
"06","08701","49796","CA","Mount Hermon CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",1110,0.0072 
"06","08701","55604","CA","Paradise Park CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",293,0.0019 
"06","08701","56028","CA","Pasatiempo CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",1093,0.0071 
"06","08701","69112","CA","Santa Cruz city, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",3733,0.0243 
"06","08701","70588","CA","Scotts Valley city, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",12224,0.0797 
"06","08701","72688","CA","Soquel CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",6074,0.0396 
"06","08701","83668","CA","Watsonville city, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",52590,0.3428 
"06","08701","87090","CA","Zayante CDP, CA","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",729,0.0048 
"06","08701","99999","CA","[not in a place]","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",24225,0.1579 
"06","08702","02378","CA","Aptos CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",6,0.0001 
"06","08702","11040","CA","Capitola city, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",9938,0.0846 
"06","08702","40508","CA","La Selva Beach CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",2531,0.0215 
"06","08702","41922","CA","Live Oak CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",17038,0.1451 
"06","08702","55048","CA","Pajaro Dunes CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",122,0.001 
"06","08702","55604","CA","Paradise Park CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",74,0.0006 
"06","08702","57825","CA","Pleasure Point CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",5821,0.0496 
"06","08702","60928","CA","Rio del Mar CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",9128,0.0777 
"06","08702","69112","CA","Santa Cruz city, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",59223,0.5042 
"06","08702","70644","CA","Seacliff CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",3280,0.0279 
"06","08702","72688","CA","Soquel CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",3906,0.0333 
"06","08702","81050","CA","Twin Lakes CDP, CA","Santa Cruz County (South & Coastal)--Santa Cruz City",4944,0.0421 
"06","08702","99999","CA","[not in a place]","Santa Cruz County (South & Coastal)--Santa Cruz City",1438,0.0122 
"06","08900","02042","CA","Anderson city, CA","Shasta County--Redding City",11323,0.0622 
"06","08900","04926","CA","Bella Vista CDP, CA","Shasta County--Redding City",3641,0.02 
"06","08900","06475","CA","Big Bend CDP, CA","Shasta County--Redding City",79,0.0004 
"06","08900","09122","CA","Burney CDP, CA","Shasta County--Redding City",3000,0.0165 
"06","08900","11782","CA","Cassel CDP, CA","Shasta County--Redding City",207,0.0011 
"06","08900","11824","CA","Castella CDP, CA","Shasta County--Redding City",214,0.0012 
"06","08900","12415","CA","Centerville CDP, CA","Shasta County--Redding City",2095,0.0115 
"06","08900","16630","CA","Cottonwood CDP, CA","Shasta County--Redding City",6268,0.0344 
"06","08900","23532","CA","Fall River Mills CDP, CA","Shasta County--Redding City",616,0.0034 
"06","08900","26056","CA","French Gulch CDP, CA","Shasta County--Redding City",373,0.002 
"06","08900","32036","CA","Happy Valley CDP, CA","Shasta County--Redding City",4949,0.0272 
"06","08900","32408","CA","Hat Creek CDP, CA","Shasta County--Redding City",266,0.0015 
"06","08900","36252","CA","Igo CDP, CA","Shasta County--Redding City",103,0.0006 
"06","08900","37442","CA","Johnson Park CDP, CA","Shasta County--Redding City",686,0.0038 
"06","08900","37533","CA","Jones Valley CDP, CA","Shasta County--Redding City",1160,0.0064 
"06","08900","38352","CA","Keswick CDP, CA","Shasta County--Redding City",188,0.001 
"06","08900","39514","CA","Lakehead CDP, CA","Shasta County--Redding City",469,0.0026 
"06","08900","44700","CA","McArthur CDP, CA","Shasta County--Redding City",334,0.0018 
"06","08900","47724","CA","Millville CDP, CA","Shasta County--Redding City",724,0.004 
"06","08900","48998","CA","Montgomery Creek CDP, CA","Shasta County--Redding City",176,0.001 
"06","08900","49558","CA","Mountain Gate CDP, CA","Shasta County--Redding City",815,0.0045 
"06","08900","53140","CA","Oak Run CDP, CA","Shasta County--Redding City",158,0.0009 
